Soil	Soil_ID	Unit	Expected_pH	NO3_mM	Chloramphenicol	Time_point
Soil1	Soil1_Acidic4	-18	6.43	1.181237377	None	Soil1_T4
Soil1	Soil1_Acidic4	-11	5.53	1.342843665	None	Soil1_T4
Soil1	Soil1_Acidic4	-5	4.63	1.450890542	None	Soil1_T4
Soil1	Soil1_Acidic4	22	3.28	1.754242083	None	Soil1_T4
Soil1	Soil1_Acidic4	-60	8.23	2.081484008	CHL	Soil1_T4
Soil1	Soil1_Acidic4	-26	7.33	1.794107517	CHL	Soil1_T4
Soil1	Soil1_Acidic4	-18	6.43	2.493030343	CHL	Soil1_T4
Soil1	Soil1_Acidic4	-11	5.53	2.101768343	CHL	Soil1_T4
Soil1	Soil1_Acidic4	-5	4.63	2.120387785	CHL	Soil1_T4
Soil1	Soil1_Acidic4	22	3.28	2.047332247	CHL	Soil1_T4
Soil1	Soil1_Acidic4	-100	8.68	0.2458234507	None	Soil1_T4
Soil1	Soil1_Acidic4	-40	7.78	0.5911067699	None	Soil1_T4
Soil1	Soil1_Acidic4	-21	6.88	1.209789952	None	Soil1_T4
Soil1	Soil1_Acidic4	-14	5.98	1.256284643	None	Soil1_T4
Soil1	Soil1_Acidic4	-8	5.08	1.297356201	None	Soil1_T4
Soil1	Soil1_Acidic4	6	3.73	1.514519924	None	Soil1_T4
Soil1	Soil1_Acidic4	-100	8.68	2.141350178	CHL	Soil1_T4
Soil1	Soil1_Acidic4	-40	7.78	1.760909891	CHL	Soil1_T4
Soil1	Soil1_Acidic4	-21	6.88	2.555709677	CHL	Soil1_T4
Soil1	Soil1_Acidic4	-14	5.98	2.20661538	CHL	Soil1_T4
Soil1	Soil1_Acidic4	-8	5.08	2.147470746	CHL	Soil1_T4
Soil1	Soil1_Acidic4	6	3.73	1.807268492	CHL	Soil1_T4
Soil1	Soil1_Acidic4	-60	8.23	0	None	Soil1_T4
Soil1	Soil1_Acidic4	-26	7.33	1.261010456	None	Soil1_T4
Soil1	Soil1_Acidic4	-18	6.43	1.178844358	None	Soil1_T4
Soil1	Soil1_Acidic4	-11	5.53	1.3081467	None	Soil1_T4
Soil1	Soil1_Acidic4	-5	4.63	1.419650015	None	Soil1_T4
Soil1	Soil1_Acidic4	22	3.28	1.740673765	None	Soil1_T4
Soil1	Soil1_Acidic4	-60	8.23	2.16895558	CHL	Soil1_T4
Soil1	Soil1_Acidic4	-26	7.33	1.798918661	CHL	Soil1_T4
Soil1	Soil1_Acidic4	-18	6.43	2.511004449	CHL	Soil1_T4
Soil1	Soil1_Acidic4	-11	5.53	2.09292226	CHL	Soil1_T4
Soil1	Soil1_Acidic4	-5	4.63	2.096386317	CHL	Soil1_T4
Soil1	Soil1_Acidic4	22	3.28	1.962925181	CHL	Soil1_T4
Soil1	Soil1_Acidic4	0	4.18	1.488891122	None	Soil1_T4
Soil1	Soil1_Acidic4	0	4.18	1.512669181	None	Soil1_T4
Soil1	Soil1_Acidic4	0	4.18	2.072497704	CHL	Soil1_T4
Soil1	Soil1_Acidic4	0	4.18	2.17115182	CHL	Soil1_T4
Soil1	Soil1_Acidic4	0	4.18	1.521323425	None	Soil1_T4
Soil1	Soil1_Acidic4	0	4.18	2.159708949	CHL	Soil1_T4
Soil1	Soil1_Acidic4	-100	8.68	0	None	Soil1_T5
Soil1	Soil1_Acidic4	-40	7.78	0	None	Soil1_T5
Soil1	Soil1_Acidic4	-21	6.88	0.9099132989	None	Soil1_T5
Soil1	Soil1_Acidic4	-14	5.98	1.079511486	None	Soil1_T5
Soil1	Soil1_Acidic4	-8	5.08	1.172780461	None	Soil1_T5
Soil1	Soil1_Acidic4	6	3.73	1.414555306	None	Soil1_T5
Soil1	Soil1_Acidic4	-100	8.68	2.228935644	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-40	7.78	1.795836046	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-21	6.88	2.566605898	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-14	5.98	2.101500721	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-8	5.08	2.067684982	CHL	Soil1_T5
Soil1	Soil1_Acidic4	6	3.73	1.754184746	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-60	8.23	0	None	Soil1_T5
Soil1	Soil1_Acidic4	-26	7.33	0.8242956171	None	Soil1_T5
Soil1	Soil1_Acidic4	-18	6.43	0.9945689014	None	Soil1_T5
Soil1	Soil1_Acidic4	-11	5.53	1.139223449	None	Soil1_T5
Soil1	Soil1_Acidic4	-5	4.63	1.307968138	None	Soil1_T5
Soil1	Soil1_Acidic4	22	3.28	1.773166572	None	Soil1_T5
Soil1	Soil1_Acidic4	-60	8.23	2.116979326	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-26	7.33	1.764170449	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-18	6.43	2.436571273	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-11	5.53	2.101523937	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-5	4.63	2.049390496	CHL	Soil1_T5
Soil1	Soil1_Acidic4	22	3.28	2.005792291	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-100	8.68	0	None	Soil1_T5
Soil1	Soil1_Acidic4	-40	7.78	0	None	Soil1_T5
Soil1	Soil1_Acidic4	-21	6.88	0.9416146222	None	Soil1_T5
Soil1	Soil1_Acidic4	-14	5.98	1.106925857	None	Soil1_T5
Soil1	Soil1_Acidic4	-8	5.08	1.142598265	None	Soil1_T5
Soil1	Soil1_Acidic4	6	3.73	1.386125365	None	Soil1_T5
Soil1	Soil1_Acidic4	-100	8.68	2.296289629	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-40	7.78	1.763644692	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-21	6.88	2.50139865	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-14	5.98	2.046084625	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-8	5.08	2.059684377	CHL	Soil1_T5
Soil1	Soil1_Acidic4	6	3.73	1.770371528	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-60	8.23	0	None	Soil1_T5
Soil1	Soil1_Acidic4	-26	7.33	0.9185667963	None	Soil1_T5
Soil1	Soil1_Acidic4	-18	6.43	0.9648227923	None	Soil1_T5
Soil1	Soil1_Acidic4	-11	5.53	1.146700336	None	Soil1_T5
Soil1	Soil1_Acidic4	-5	4.63	1.300263582	None	Soil1_T5
Soil1	Soil1_Acidic4	22	3.28	1.766091727	None	Soil1_T5
Soil1	Soil1_Acidic4	-60	8.23	2.133692072	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-26	7.33	1.754219581	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-18	6.43	2.516460089	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-11	5.53	2.081352145	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-5	4.63	2.04101905	CHL	Soil1_T5
Soil1	Soil1_Acidic4	22	3.28	2.060164913	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-100	8.68	0	None	Soil1_T5
Soil1	Soil1_Acidic4	-40	7.78	0	None	Soil1_T5
Soil1	Soil1_Acidic4	-21	6.88	0.893852632	None	Soil1_T5
Soil1	Soil1_Acidic4	-14	5.98	1.071159877	None	Soil1_T5
Soil1	Soil1_Acidic4	-8	5.08	1.107049389	None	Soil1_T5
Soil1	Soil1_Acidic4	6	3.73	1.372856315	None	Soil1_T5
Soil1	Soil1_Acidic4	-100	8.68	2.224662864	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-40	7.78	1.781022825	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-21	6.88	2.55417902	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-14	5.98	2.072135736	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-8	5.08	2.03694581	CHL	Soil1_T5
Soil1	Soil1_Acidic4	6	3.73	1.713421184	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-60	8.23	0	None	Soil1_T5
Soil1	Soil1_Acidic4	-26	7.33	0.9126413228	None	Soil1_T5
Soil1	Soil1_Acidic4	-18	6.43	0.9342173934	None	Soil1_T5
Soil1	Soil1_Acidic4	-11	5.53	1.117683947	None	Soil1_T5
Soil1	Soil1_Acidic4	-5	4.63	1.278231282	None	Soil1_T5
Soil1	Soil1_Acidic4	22	3.28	1.737791128	None	Soil1_T5
Soil1	Soil1_Acidic4	-60	8.23	2.208863156	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-26	7.33	1.770031107	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-18	6.43	2.492193862	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-11	5.53	2.121848087	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-5	4.63	2.034007325	CHL	Soil1_T5
Soil1	Soil1_Acidic4	22	3.28	1.977358188	CHL	Soil1_T5
Soil1	Soil1_Acidic4	0	4.18	1.406816962	None	Soil1_T5
Soil1	Soil1_Acidic4	0	4.18	1.420786303	None	Soil1_T5
Soil1	Soil1_Acidic4	0	4.18	2.022260852	CHL	Soil1_T5
Soil1	Soil1_Acidic4	0	4.18	2.115454784	CHL	Soil1_T5
Soil1	Soil1_Acidic4	0	4.18	1.446916646	None	Soil1_T5
Soil1	Soil1_Acidic4	0	4.18	2.117665633	CHL	Soil1_T5
Soil1	Soil1_Acidic4	-100	8.68	0	None	Soil1_T6
Soil1	Soil1_Acidic4	-40	7.78	0	None	Soil1_T6
Soil1	Soil1_Acidic4	-21	6.88	0.2752979574	None	Soil1_T6
Soil1	Soil1_Acidic4	-14	5.98	0.6598803881	None	Soil1_T6
Soil1	Soil1_Acidic4	-8	5.08	0.7583015665	None	Soil1_T6
Soil1	Soil1_Acidic4	6	3.73	0.9511326209	None	Soil1_T6
Soil1	Soil1_Acidic4	-100	8.68	2.131921126	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-40	7.78	1.602500082	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-21	6.88	2.195006061	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-14	5.98	1.801282061	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-8	5.08	1.83110164	CHL	Soil1_T6
Soil1	Soil1_Acidic4	6	3.73	1.582732358	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-60	8.23	0	None	Soil1_T6
Soil1	Soil1_Acidic4	-26	7.33	0	None	Soil1_T6
Soil1	Soil1_Acidic4	-18	6.43	0.5473600098	None	Soil1_T6
Soil1	Soil1_Acidic4	-11	5.53	0.7387803596	None	Soil1_T6
Soil1	Soil1_Acidic4	-5	4.63	0.9568238317	None	Soil1_T6
Soil1	Soil1_Acidic4	22	3.28	1.308592636	None	Soil1_T6
Soil1	Soil1_Acidic4	-60	8.23	1.988078006	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-26	7.33	1.555957545	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-18	6.43	2.12825673	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-11	5.53	1.826473935	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-5	4.63	1.810937574	CHL	Soil1_T6
Soil1	Soil1_Acidic4	22	3.28	1.873998412	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-100	8.68	0	None	Soil1_T6
Soil1	Soil1_Acidic4	-40	7.78	0	None	Soil1_T6
Soil1	Soil1_Acidic4	-21	6.88	0.3852515409	None	Soil1_T6
Soil1	Soil1_Acidic4	-14	5.98	0.7203228554	None	Soil1_T6
Soil1	Soil1_Acidic4	-8	5.08	0.7634522744	None	Soil1_T6
Soil1	Soil1_Acidic4	6	3.73	1.002197503	None	Soil1_T6
Soil1	Soil1_Acidic4	-100	8.68	2.203845504	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-40	7.78	1.573995054	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-21	6.88	2.233948198	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-14	5.98	1.804531382	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-8	5.08	1.795738237	CHL	Soil1_T6
Soil1	Soil1_Acidic4	6	3.73	1.582707867	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-60	8.23	0	None	Soil1_T6
Soil1	Soil1_Acidic4	-26	7.33	0.08970443264	None	Soil1_T6
Soil1	Soil1_Acidic4	-18	6.43	0.5488005031	None	Soil1_T6
Soil1	Soil1_Acidic4	-11	5.53	0.7143836169	None	Soil1_T6
Soil1	Soil1_Acidic4	-5	4.63	0.9229260521	None	Soil1_T6
Soil1	Soil1_Acidic4	22	3.28	1.355544019	None	Soil1_T6
Soil1	Soil1_Acidic4	-60	8.23	1.974508423	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-26	7.33	1.554029846	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-18	6.43	2.249478865	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-11	5.53	1.806901725	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-5	4.63	1.777311154	CHL	Soil1_T6
Soil1	Soil1_Acidic4	22	3.28	1.945222469	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-100	8.68	0	None	Soil1_T6
Soil1	Soil1_Acidic4	-40	7.78	0	None	Soil1_T6
Soil1	Soil1_Acidic4	-21	6.88	0.2557228226	None	Soil1_T6
Soil1	Soil1_Acidic4	-14	5.98	0.673791712	None	Soil1_T6
Soil1	Soil1_Acidic4	-8	5.08	0.7002083119	None	Soil1_T6
Soil1	Soil1_Acidic4	6	3.73	0.9301122976	None	Soil1_T6
Soil1	Soil1_Acidic4	-100	8.68	2.13213402	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-40	7.78	1.57064058	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-21	6.88	2.266620839	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-14	5.98	1.795269582	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-8	5.08	1.755385679	CHL	Soil1_T6
Soil1	Soil1_Acidic4	6	3.73	1.527297553	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-60	8.23	0	None	Soil1_T6
Soil1	Soil1_Acidic4	-26	7.33	0.08179099964	None	Soil1_T6
Soil1	Soil1_Acidic4	-18	6.43	0.4243860791	None	Soil1_T6
Soil1	Soil1_Acidic4	-11	5.53	0.6790074025	None	Soil1_T6
Soil1	Soil1_Acidic4	-5	4.63	0.8697158129	None	Soil1_T6
Soil1	Soil1_Acidic4	22	3.28	1.349870739	None	Soil1_T6
Soil1	Soil1_Acidic4	-60	8.23	2.02971516	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-26	7.33	1.548195669	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-18	6.43	2.238943955	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-11	5.53	1.829673943	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-5	4.63	1.800597205	CHL	Soil1_T6
Soil1	Soil1_Acidic4	22	3.28	1.852354608	CHL	Soil1_T6
Soil1	Soil1_Acidic4	0	4.18	1.134930367	None	Soil1_T6
Soil1	Soil1_Acidic4	0	4.18	1.123031775	None	Soil1_T6
Soil1	Soil1_Acidic4	0	4.18	1.814388549	CHL	Soil1_T6
Soil1	Soil1_Acidic4	0	4.18	1.884771871	CHL	Soil1_T6
Soil1	Soil1_Acidic4	0	4.18	1.096812965	None	Soil1_T6
Soil1	Soil1_Acidic4	0	4.18	1.875590928	CHL	Soil1_T6
Soil1	Soil1_Acidic4	-100	8.68	0	None	Soil1_T7
Soil1	Soil1_Acidic4	-40	7.78	0	None	Soil1_T7
Soil1	Soil1_Acidic4	-21	6.88	0	None	Soil1_T7
Soil1	Soil1_Acidic4	-14	5.98	0.3575494603	None	Soil1_T7
Soil1	Soil1_Acidic4	-8	5.08	0.4410368335	None	Soil1_T7
Soil1	Soil1_Acidic4	6	3.73	0.3928994189	None	Soil1_T7
Soil1	Soil1_Acidic4	-100	8.68	2.068372566	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-40	7.78	1.4509936	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-21	6.88	1.99098532	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-14	5.98	1.537479698	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-8	5.08	1.542420811	CHL	Soil1_T7
Soil1	Soil1_Acidic4	6	3.73	1.467195506	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-60	8.23	0	None	Soil1_T7
Soil1	Soil1_Acidic4	-26	7.33	0	None	Soil1_T7
Soil1	Soil1_Acidic4	-18	6.43	0.1949292106	None	Soil1_T7
Soil1	Soil1_Acidic4	-11	5.53	0.4043536545	None	Soil1_T7
Soil1	Soil1_Acidic4	-5	4.63	0.6557137644	None	Soil1_T7
Soil1	Soil1_Acidic4	22	3.28	0.958572493	None	Soil1_T7
Soil1	Soil1_Acidic4	-60	8.23	1.956278479	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-26	7.33	1.340424981	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-18	6.43	1.904607081	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-11	5.53	1.703962248	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-5	4.63	1.603231218	CHL	Soil1_T7
Soil1	Soil1_Acidic4	22	3.28	1.88205772	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-100	8.68	0	None	Soil1_T7
Soil1	Soil1_Acidic4	-40	7.78	0	None	Soil1_T7
Soil1	Soil1_Acidic4	-21	6.88	0	None	Soil1_T7
Soil1	Soil1_Acidic4	-14	5.98	0.4007038658	None	Soil1_T7
Soil1	Soil1_Acidic4	-8	5.08	0.4339541593	None	Soil1_T7
Soil1	Soil1_Acidic4	6	3.73	0.5500488218	None	Soil1_T7
Soil1	Soil1_Acidic4	-100	8.68	2.055149805	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-40	7.78	1.450497178	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-21	6.88	1.931358425	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-14	5.98	1.544032526	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-8	5.08	1.560959911	CHL	Soil1_T7
Soil1	Soil1_Acidic4	6	3.73	1.474450514	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-60	8.23	0	None	Soil1_T7
Soil1	Soil1_Acidic4	-26	7.33	0	None	Soil1_T7
Soil1	Soil1_Acidic4	-18	6.43	0.1447127306	None	Soil1_T7
Soil1	Soil1_Acidic4	-11	5.53	0.3572433417	None	Soil1_T7
Soil1	Soil1_Acidic4	-5	4.63	0.585299134	None	Soil1_T7
Soil1	Soil1_Acidic4	22	3.28	0.8566127389	None	Soil1_T7
Soil1	Soil1_Acidic4	-60	8.23	1.931498314	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-26	7.33	1.345760113	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-18	6.43	1.923014696	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-11	5.53	1.564808881	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-5	4.63	1.585204088	CHL	Soil1_T7
Soil1	Soil1_Acidic4	22	3.28	1.91292905	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-100	8.68	0	None	Soil1_T7
Soil1	Soil1_Acidic4	-40	7.78	0	None	Soil1_T7
Soil1	Soil1_Acidic4	-21	6.88	0	None	Soil1_T7
Soil1	Soil1_Acidic4	-14	5.98	0.327224883	None	Soil1_T7
Soil1	Soil1_Acidic4	-8	5.08	0.4126207255	None	Soil1_T7
Soil1	Soil1_Acidic4	6	3.73	0.36036165	None	Soil1_T7
Soil1	Soil1_Acidic4	-100	8.68	2.089434792	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-40	7.78	1.474751458	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-21	6.88	1.977748422	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-14	5.98	1.520075957	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-8	5.08	1.574192388	CHL	Soil1_T7
Soil1	Soil1_Acidic4	6	3.73	1.382106864	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-60	8.23	0	None	Soil1_T7
Soil1	Soil1_Acidic4	-26	7.33	0	None	Soil1_T7
Soil1	Soil1_Acidic4	-18	6.43	0.06881652764	None	Soil1_T7
Soil1	Soil1_Acidic4	-11	5.53	0.2962837211	None	Soil1_T7
Soil1	Soil1_Acidic4	-5	4.63	0.4983583665	None	Soil1_T7
Soil1	Soil1_Acidic4	22	3.28	0.9005517205	None	Soil1_T7
Soil1	Soil1_Acidic4	-60	8.23	1.95704248	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-26	7.33	1.337354155	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-18	6.43	1.93563321	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-11	5.53	1.51865317	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-5	4.63	1.621942016	CHL	Soil1_T7
Soil1	Soil1_Acidic4	22	3.28	1.8441576	CHL	Soil1_T7
Soil1	Soil1_Acidic4	0	4.18	0.849231663	None	Soil1_T7
Soil1	Soil1_Acidic4	0	4.18	0.8480837951	None	Soil1_T7
Soil1	Soil1_Acidic4	0	4.18	1.63714594	CHL	Soil1_T7
Soil1	Soil1_Acidic4	0	4.18	1.699715173	CHL	Soil1_T7
Soil1	Soil1_Acidic4	0	4.18	0.8448310315	None	Soil1_T7
Soil1	Soil1_Acidic4	0	4.18	1.635705345	CHL	Soil1_T7
Soil1	Soil1_Acidic4	-100	8.68	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-40	7.78	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-21	6.88	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-14	5.98	0.03027278486	None	Soil1_T8
Soil1	Soil1_Acidic4	-8	5.08	0.1627856644	None	Soil1_T8
Soil1	Soil1_Acidic4	6	3.73	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-100	8.68	2.121709895	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-40	7.78	1.396659936	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-21	6.88	1.796713903	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-14	5.98	1.415324335	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-8	5.08	1.431046507	CHL	Soil1_T8
Soil1	Soil1_Acidic4	6	3.73	1.328098363	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-60	8.23	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-26	7.33	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-18	6.43	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-11	5.53	0.05414829823	None	Soil1_T8
Soil1	Soil1_Acidic4	-5	4.63	0.3614201545	None	Soil1_T8
Soil1	Soil1_Acidic4	22	3.28	0.8019746133	None	Soil1_T8
Soil1	Soil1_Acidic4	-60	8.23	1.907752899	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-26	7.33	1.266390824	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-18	6.43	1.71876798	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-11	5.53	1.448388306	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-5	4.63	1.454634914	CHL	Soil1_T8
Soil1	Soil1_Acidic4	22	3.28	1.817542011	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-100	8.68	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-40	7.78	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-21	6.88	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-14	5.98	0.1009185037	None	Soil1_T8
Soil1	Soil1_Acidic4	-8	5.08	0.1599203647	None	Soil1_T8
Soil1	Soil1_Acidic4	6	3.73	0.03948743257	None	Soil1_T8
Soil1	Soil1_Acidic4	-100	8.68	2.189708483	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-40	7.78	1.361800038	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-21	6.88	1.773231316	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-14	5.98	1.401526423	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-8	5.08	1.424885206	CHL	Soil1_T8
Soil1	Soil1_Acidic4	6	3.73	1.334628267	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-60	8.23	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-26	7.33	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-18	6.43	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-11	5.53	0.01316393975	None	Soil1_T8
Soil1	Soil1_Acidic4	-5	4.63	0.2988352897	None	Soil1_T8
Soil1	Soil1_Acidic4	22	3.28	0.6364769185	None	Soil1_T8
Soil1	Soil1_Acidic4	-60	8.23	1.894693751	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-26	7.33	1.279645916	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-18	6.43	1.792545106	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-11	5.53	1.408817588	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-5	4.63	1.464680062	CHL	Soil1_T8
Soil1	Soil1_Acidic4	22	3.28	1.911600339	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-100	8.68	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-40	7.78	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-21	6.88	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-14	5.98	0.01020486092	None	Soil1_T8
Soil1	Soil1_Acidic4	-8	5.08	0.1310880519	None	Soil1_T8
Soil1	Soil1_Acidic4	6	3.73	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-100	8.68	2.186283541	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-40	7.78	1.431594545	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-21	6.88	1.822653715	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-14	5.98	1.434762669	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-8	5.08	1.388109714	CHL	Soil1_T8
Soil1	Soil1_Acidic4	6	3.73	1.252347513	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-60	8.23	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-26	7.33	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-18	6.43	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-11	5.53	0	None	Soil1_T8
Soil1	Soil1_Acidic4	-5	4.63	0.1504487989	None	Soil1_T8
Soil1	Soil1_Acidic4	22	3.28	0.6711438432	None	Soil1_T8
Soil1	Soil1_Acidic4	-60	8.23	1.941054593	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-26	7.33	1.261190703	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-18	6.43	1.795051339	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-11	5.53	1.409771781	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-5	4.63	1.467392048	CHL	Soil1_T8
Soil1	Soil1_Acidic4	22	3.28	1.793863494	CHL	Soil1_T8
Soil1	Soil1_Acidic4	0	4.18	0.6620821043	None	Soil1_T8
Soil1	Soil1_Acidic4	0	4.18	0.6482720424	None	Soil1_T8
Soil1	Soil1_Acidic4	0	4.18	1.496873673	CHL	Soil1_T8
Soil1	Soil1_Acidic4	0	4.18	1.602456958	CHL	Soil1_T8
Soil1	Soil1_Acidic4	0	4.18	0.623531428	None	Soil1_T8
Soil1	Soil1_Acidic4	0	4.18	1.562954722	CHL	Soil1_T8
Soil1	Soil1_Acidic4	-100	8.68	0	None	Soil1_T9
Soil1	Soil1_Acidic4	-40	7.78	0	None	Soil1_T9
Soil1	Soil1_Acidic4	-21	6.88	0	None	Soil1_T9
